"","site.x","night_date.x","samp.occ","uid","EPTFUS","LASBOR","LASCIN","LASNOC","MYOLEI","MYOLUC","MYOSEP","MYOSOD","NYCHUM","PERSUB","NOID","NOISE","EPTFUS.P","LASBOR.P","LASCIN.P","LASNOC.P","MYOLEI.P","MYOLUC.P","MYOSEP.P","MYOSOD.P","NYCHUM.P","PERSUB.P","version","subversion"
"111","GETT01",2019-03-19,111,"GETT01 2019-03-19",0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"112","GETT01",2019-03-20,112,"GETT01 2019-03-20",0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"113","GETT01",2019-03-21,113,"GETT01 2019-03-21",0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"114","GETT01",2019-03-22,114,"GETT01 2019-03-22",0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"115","GETT01",2019-03-23,115,"GETT01 2019-03-23",0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"116","GETT01",2019-03-24,116,"GETT01 2019-03-24",0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"117","GETT01",2019-03-25,117,"GETT01 2019-03-25",0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"118","GETT01",2019-03-26,118,"GETT01 2019-03-26",0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"119","GETT01",2019-03-27,119,"GETT01 2019-03-27",0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"120","GETT01",2019-03-28,120,"GETT01 2019-03-28",0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"121","GETT01",2019-03-29,121,"GETT01 2019-03-29",0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"122","GETT01",2019-03-30,122,"GETT01 2019-03-30",0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"123","GETT01",2019-03-31,123,"GETT01 2019-03-31",0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"124","GETT01",2019-04-01,124,"GETT01 2019-04-01",0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"125","GETT01",2019-04-02,125,"GETT01 2019-04-02",0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"126","GETT01",2019-04-03,126,"GETT01 2019-04-03",0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"127","GETT01",2019-04-04,127,"GETT01 2019-04-04",185,0,2,3,0,0,0,0,0,0,17,200,0,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"128","GETT01",2019-04-05,128,"GETT01 2019-04-05",0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"129","GETT01",2019-04-06,129,"GETT01 2019-04-06",283,45,1,3,0,1,0,0,19,155,170,338,0,0,1,1,1,1,1,1,0.2488454,0,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"130","GETT01",2019-04-07,130,"GETT01 2019-04-07",297,0,0,2,0,0,0,0,0,0,11,365,0,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"131","GETT01",2019-04-08,131,"GETT01 2019-04-08",687,3,4,14,0,2,0,0,2,69,73,686,0,0.0026846,1,1,1,0.938543,1,1,0.9683173,0,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"132","GETT01",2019-04-09,132,"GETT01 2019-04-09",293,0,2,5,0,0,0,0,0,0,21,343,0,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"133","GETT01",2019-04-10,133,"GETT01 2019-04-10",13,3,0,7,0,1,0,0,2,0,16,55,1e-07,0.0040697,1,0.0193878,1,0.7800029,1,1,0.6022685,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"134","GETT01",2019-04-11,134,"GETT01 2019-04-11",19,6,1,0,0,0,0,0,2,0,31,38,0,1.6e-06,0.9896875,1,1,1,1,1,0.8887299,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"135","GETT01",2019-04-12,135,"GETT01 2019-04-12",3,0,0,0,0,0,0,0,0,0,0,8,0.0018745,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"136","GETT01",2019-04-13,136,"GETT01 2019-04-13",180,2,3,16,0,1,0,0,3,0,48,247,0,0.0684106,1,1,1,0.6709758,1,1,0.1526608,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"137","GETT01",2019-04-14,137,"GETT01 2019-04-14",0,0,0,0,0,0,0,0,0,0,0,56,1,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"138","GETT01",2019-04-15,138,"GETT01 2019-04-15",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"139","GETT01",2019-04-16,139,"GETT01 2019-04-16",16,4,0,6,0,5,0,0,12,0,19,93,0,0.0409371,1,0.1150388,1,0.006261,1,1,1.51e-05,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"140","GETT01",2019-04-17,140,"GETT01 2019-04-17",6,18,0,6,0,14,0,0,25,0,50,109,0.0035724,0,1,0.0038695,1,3.87e-05,1,1,4e-07,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"141","GETT01",2019-04-18,141,"GETT01 2019-04-18",31,3,5,6,0,1,0,0,2,0,21,92,0,0.0040967,0.07556,0.8483706,1,0.7840335,1,1,0.6000356,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"142","GETT01",2019-04-19,142,"GETT01 2019-04-19",0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"143","GETT01",2019-04-20,143,"GETT01 2019-04-20",7,0,0,1,0,0,0,0,0,0,1,38,3.4e-06,1,1,0.9928998,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"144","GETT01",2019-04-21,144,"GETT01 2019-04-21",17,0,0,3,0,0,1,0,0,0,12,32,0,1,1,0.8721059,1,1,0.0233266,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"145","GETT01",2019-04-22,145,"GETT01 2019-04-22",32,0,3,68,0,0,0,0,0,1,31,210,1e-07,1,1,0,1,1,1,1,1,0.0263421,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"146","GETT01",2019-04-23,146,"GETT01 2019-04-23",27,0,11,24,0,0,0,0,0,0,14,128,0,1,0.0003211,1.9e-06,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"147","GETT01",2019-04-24,147,"GETT01 2019-04-24",28,0,1,23,0,0,1,0,0,0,20,102,0,1,1,0,1,1,0.0233269,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"148","GETT01",2019-04-25,148,"GETT01 2019-04-25",11,2,4,21,0,0,3,0,0,0,19,141,0.0031658,0.0040045,0.2725645,0,1,1,1.27e-05,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"149","GETT01",2019-04-26,149,"GETT01 2019-04-26",45,0,0,0,0,0,0,0,0,0,3,37,0,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"150","GETT01",2019-04-27,150,"GETT01 2019-04-27",22,0,5,15,0,0,0,0,0,0,19,144,0,1,0.1113978,0.0003458,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"151","GETT01",2019-04-28,151,"GETT01 2019-04-28",4,0,1,1,0,0,0,0,0,0,3,10,0.0020892,1,0.4603464,0.942195,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"152","GETT01",2019-04-29,152,"GETT01 2019-04-29",27,0,0,9,0,0,5,0,0,0,20,170,0,1,1,0.0677448,1,1,0,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"153","GETT01",2019-04-30,153,"GETT01 2019-04-30",54,0,7,36,0,0,0,0,1,3,30,281,0,1,0.3683239,0,1,1,1,1,0.226197,0.0001628,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"154","GETT01",2019-05-01,154,"GETT01 2019-05-01",15,0,9,4,0,0,0,0,0,43,20,146,0,1,3.2e-06,0.9858923,1,1,1,1,1,0,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"155","GETT01",2019-05-02,155,"GETT01 2019-05-02",117,0,8,21,0,0,0,0,0,0,38,306,0,1,0.5388202,0.4052737,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"156","GETT01",2019-05-03,156,"GETT01 2019-05-03",0,0,0,0,0,0,0,0,0,0,0,58,1,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"157","GETT01",2019-05-04,157,"GETT01 2019-05-04",11,0,2,4,0,0,0,0,0,0,2,68,2e-07,1,0.3876861,0.3848635,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"158","GETT01",2019-05-05,158,"GETT01 2019-05-05",0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"159","GETT01",2019-05-06,159,"GETT01 2019-05-06",42,0,0,2,0,0,0,0,0,0,9,101,0,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"160","GETT01",2019-05-07,160,"GETT01 2019-05-07",167,1,5,16,0,1,0,0,1,10,42,412,0,0.2230465,1,1,1,0.6613168,1,1,0.7571066,0,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"161","GETT01",2019-05-08,161,"GETT01 2019-05-08",33,2,1,12,0,0,0,0,0,3,17,139,0,0.0040165,1,0.0149083,1,1,1,1,1,0.0003662,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"162","GETT01",2019-05-09,162,"GETT01 2019-05-09",25,0,0,9,0,1,0,0,0,0,8,84,0,1,1,0.0474224,1,0.1098155,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"163","GETT01",2019-05-10,163,"GETT01 2019-05-10",53,0,0,5,0,1,0,0,0,1,25,270,0,1,1,1,1,0.1351437,1,1,1,0.0292546,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"164","GETT01",2019-05-11,164,"GETT01 2019-05-11",16,0,0,2,0,0,0,0,0,0,2,34,0,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"165","GETT01",2019-05-12,165,"GETT01 2019-05-12",1,0,0,0,0,0,0,0,0,0,0,2,0.1232995,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"166","GETT01",2019-05-13,166,"GETT01 2019-05-13",3,0,0,0,0,0,0,0,0,0,0,3,0.0018745,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"167","GETT01",2019-05-14,167,"GETT01 2019-05-14",4,0,15,0,0,0,0,0,0,0,25,88,0.1304247,1,0,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"168","GETT01",2019-05-15,168,"GETT01 2019-05-15",53,0,12,7,0,0,0,0,2,1,51,237,0,1,7.11e-05,1,1,1,1,1,0.0383245,0.166669,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"169","GETT01",2019-05-16,169,"GETT01 2019-05-16",68,0,2,3,0,0,0,0,2,3,11,140,0,1,1,1,1,1,1,1,0.0430829,0.0004829,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"170","GETT01",2019-05-17,170,"GETT01 2019-05-17",57,0,0,3,0,1,0,0,1,1,31,160,0,1,1,1,1,0.1583227,1,1,0.2254561,0.1054073,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"171","GETT01",2019-05-18,171,"GETT01 2019-05-18",61,0,2,4,0,0,0,0,0,0,14,158,0,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"172","GETT01",2019-05-19,172,"GETT01 2019-05-19",19,0,0,1,0,0,0,0,0,0,5,153,0,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"173","GETT01",2019-05-20,173,"GETT01 2019-05-20",59,1,3,4,0,1,0,0,2,3,32,293,0,0.339122,0.9645288,1,1,0.495995,1,1,0.2379076,0.0010329,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"174","GETT01",2019-05-21,174,"GETT01 2019-05-21",40,1,0,5,0,0,0,0,0,0,17,137,0,0.0631011,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"175","GETT01",2019-05-22,175,"GETT01 2019-05-22",19,1,0,1,0,0,0,0,0,1,11,100,0,0.0632706,1,1,1,1,1,1,1,0.0924728,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"176","GETT01",2019-05-23,176,"GETT01 2019-05-23",109,1,3,5,0,0,0,0,3,6,50,391,0,0.4132131,1,1,1,1,1,1,0.0578887,2e-07,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"177","GETT01",2019-05-24,177,"GETT01 2019-05-24",41,0,0,5,0,0,0,0,0,0,15,145,0,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"178","GETT01",2019-05-25,178,"GETT01 2019-05-25",40,0,0,1,0,0,0,0,0,0,18,172,0,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"179","GETT01",2019-05-26,179,"GETT01 2019-05-26",77,1,0,4,0,1,0,0,4,0,29,304,0,0.5138543,1,1,1,0.424108,1,1,0.016415,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"180","GETT01",2019-05-27,180,"GETT01 2019-05-27",36,0,2,0,0,0,0,0,0,1,10,122,0,1,0.962171,1,1,1,1,1,1,0.0263856,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"181","GETT01",2019-05-28,181,"GETT01 2019-05-28",21,0,3,0,0,0,0,0,0,0,15,125,0,1,0.269295,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"182","GETT01",2019-05-29,182,"GETT01 2019-05-29",42,0,2,5,0,0,0,0,1,0,11,200,0,1,0.9834892,1,1,1,1,1,0.1909846,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"183","GETT01",2019-05-30,183,"GETT01 2019-05-30",36,1,2,1,0,0,0,0,0,3,11,167,0,0.0634866,0.9555266,1,1,1,1,1,1,0.0001229,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"184","GETT01",2019-05-31,184,"GETT01 2019-05-31",37,0,1,0,0,0,0,0,1,0,8,134,0,1,1,1,1,1,1,1,0.1911313,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"185","GETT01",2019-06-01,185,"GETT01 2019-06-01",28,0,0,1,0,0,0,0,0,0,14,106,0,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"186","GETT01",2019-06-02,186,"GETT01 2019-06-02",8,0,0,0,0,0,0,0,0,0,1,16,1e-07,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"187","GETT01",2019-06-03,187,"GETT01 2019-06-03",9,0,0,0,0,0,0,0,0,0,1,29,0,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"188","GETT01",2019-06-04,188,"GETT01 2019-06-04",60,0,1,0,0,0,0,0,0,0,7,138,0,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"189","GETT01",2019-06-05,189,"GETT01 2019-06-05",58,0,3,2,0,0,0,0,0,1,15,131,0,1,0.9658885,1,1,1,1,1,1,0.0263808,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"190","GETT01",2019-06-06,190,"GETT01 2019-06-06",79,0,1,3,0,0,0,0,0,0,34,236,0,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"191","GETT01",2019-06-07,191,"GETT01 2019-06-07",35,0,0,3,0,0,0,0,0,0,9,86,0,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"192","GETT01",2019-06-08,192,"GETT01 2019-06-08",187,0,1,2,0,0,0,0,2,0,18,194,0,1,1,1,1,1,1,1,0.0366547,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"193","GETT01",2019-06-09,193,"GETT01 2019-06-09",155,0,0,2,0,0,0,0,0,1,14,214,0,1,1,1,1,1,1,1,1,0.0262943,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"194","GETT01",2019-06-10,194,"GETT01 2019-06-10",8,0,0,1,0,0,0,0,0,0,2,45,4e-07,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"195","GETT01",2019-06-11,195,"GETT01 2019-06-11",105,0,1,4,0,0,0,0,1,0,18,121,0,1,1,1,1,1,1,1,0.1913953,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"196","GETT01",2019-06-12,196,"GETT01 2019-06-12",41,0,0,0,0,0,0,0,0,0,7,68,0,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"197","GETT01",2019-06-13,197,"GETT01 2019-06-13",7,0,0,1,0,0,0,0,0,0,0,15,3.4e-06,1,1,0.9928998,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"198","GETT01",2019-06-14,198,"GETT01 2019-06-14",14,0,0,4,0,0,0,0,0,0,16,63,0,1,1,0.4083971,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"199","GETT01",2019-06-15,199,"GETT01 2019-06-15",62,0,0,1,0,0,0,0,0,0,17,140,0,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"200","GETT01",2019-06-16,200,"GETT01 2019-06-16",91,0,2,2,0,0,0,0,0,0,41,233,0,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"201","GETT01",2019-06-17,201,"GETT01 2019-06-17",167,0,0,3,0,0,0,0,0,0,40,325,0,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"202","GETT01",2019-06-18,202,"GETT01 2019-06-18",38,0,1,1,0,0,0,0,0,0,14,119,0,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"203","GETT01",2019-06-19,203,"GETT01 2019-06-19",45,0,1,2,0,0,0,0,0,0,11,136,0,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"204","GETT01",2019-06-20,204,"GETT01 2019-06-20",102,0,2,0,0,0,0,0,0,0,23,263,0,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"205","GETT01",2019-06-21,205,"GETT01 2019-06-21",57,0,0,0,0,0,0,0,0,0,13,186,0,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"206","GETT01",2019-06-22,206,"GETT01 2019-06-22",76,0,0,2,0,2,0,0,2,0,19,242,0,1,1,1,1,0.0186642,1,1,0.0460973,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"207","GETT01",2019-06-23,207,"GETT01 2019-06-23",37,0,2,6,0,0,0,0,0,1,27,150,0,1,0.9587156,0.8555418,1,1,1,1,1,0.0263694,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"208","GETT01",2019-06-24,208,"GETT01 2019-06-24",22,0,2,1,0,0,0,0,0,0,10,98,0,1,0.6700126,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"209","GETT01",2019-06-25,209,"GETT01 2019-06-25",55,0,7,2,0,3,0,0,1,0,15,237,0,1,0.0701114,1,1,0.002299,1,1,0.2165864,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"210","GETT01",2019-06-26,210,"GETT01 2019-06-26",48,0,8,5,0,1,0,0,0,0,21,320,0,1,0.0096567,1,1,0.116415,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"211","GETT01",2019-06-27,211,"GETT01 2019-06-27",49,0,3,4,0,0,0,0,0,1,30,326,0,1,0.847774,1,1,1,1,1,1,0.0263748,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"212","GETT01",2019-06-28,212,"GETT01 2019-06-28",103,1,1,5,0,1,0,0,4,0,25,322,0,0.5138307,1,1,1,0.4331061,1,1,0.0163695,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"213","GETT01",2019-06-29,213,"GETT01 2019-06-29",100,0,8,2,0,2,0,0,1,0,21,411,0,1,0.340951,1,1,0.0195729,1,1,0.2152546,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"214","GETT01",2019-06-30,214,"GETT01 2019-06-30",72,0,2,1,0,1,0,0,2,1,25,239,0,1,1,1,1,0.1619554,1,1,0.0478351,0.1702615,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"215","GETT01",2019-07-01,215,"GETT01 2019-07-01",56,1,7,7,0,0,0,0,0,0,27,267,0,0.0632853,0.0591496,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"216","GETT01",2019-07-02,216,"GETT01 2019-07-02",5,0,2,0,0,0,0,0,0,0,2,81,0.0001122,1,0.0984825,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"217","GETT01",2019-07-03,217,"GETT01 2019-07-03",66,4,0,6,0,0,0,0,3,0,35,321,0,0.0007226,1,1,1,1,1,1,0.3202694,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"218","GETT01",2019-07-04,218,"GETT01 2019-07-04",20,0,0,0,0,0,0,0,0,0,5,110,0,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"219","GETT01",2019-07-05,219,"GETT01 2019-07-05",0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"220","GETT01",2019-07-06,220,"GETT01 2019-07-06",0,0,0,0,0,0,0,0,0,0,0,14,1,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"221","GETT01",2019-07-07,221,"GETT01 2019-07-07",0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"222","GETT01",2019-07-08,222,"GETT01 2019-07-08",7,0,0,2,0,0,0,0,0,0,3,42,1.77e-05,1,1,0.6390595,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"223","GETT01",2019-07-09,223,"GETT01 2019-07-09",36,1,0,1,0,0,0,0,4,0,18,230,0,0.5098982,1,1,1,1,1,1,0.0108752,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
